year_week,month,product_category,customer_state,weekly_sales_volume,total_price,sales_lag_1,sales_lag_2,sales_moving_avg_4
2018-08-13/2018-08-19,8,air_conditioning,SP,1,394.31,2.0,5.0,3.25
2018-08-20/2018-08-26,8,air_conditioning,SP,2,134.35,1.0,2.0,3.0
2018-05-14/2018-05-20,5,art,AM,1,90.68,0.0,0.0,0.0
2018-04-09/2018-04-15,4,art,AP,1,70.38,0.0,0.0,0.0
2018-06-25/2018-07-01,6,art,AP,1,157.45999999999998,1.0,0.0,1.0
2017-04-24/2017-04-30,4,art,BA,1,147.17000000000002,0.0,0.0,0.0
2017-10-09/2017-10-15,10,art,BA,1,138.41,1.0,0.0,1.0
2018-02-05/2018-02-11,2,art,BA,1,134.64,1.0,1.0,1.0
2018-05-07/2018-05-13,5,art,BA,2,165.32,1.0,1.0,1.0
2018-05-14/2018-05-20,5,art,BA,1,114.53,2.0,1.0,1.25
2018-05-21/2018-05-27,5,art,BA,1,114.53,1.0,2.0,1.25
2018-07-02/2018-07-08,7,art,BA,1,127.63999999999999,1.0,1.0,1.25
2018-07-23/2018-07-29,7,art,BA,2,169.01,1.0,1.0,1.25
2017-02-27/2017-03-05,3,art,DF,1,27.59,0.0,0.0,0.0
2017-03-13/2017-03-19,3,art,DF,1,47.05,1.0,0.0,1.0
2017-07-03/2017-07-09,7,art,DF,1,249.16,1.0,1.0,1.0
2018-06-11/2018-06-17,6,art,DF,1,87.16,1.0,1.0,1.0
2018-07-09/2018-07-15,7,art,DF,1,123.49,1.0,1.0,1.0
2018-07-30/2018-08-05,8,art,DF,1,150.22,1.0,1.0,1.0
2017-12-04/2017-12-10,12,art,ES,1,76.78999999999999,0.0,0.0,0.0
2017-03-20/2017-03-26,3,art,GO,1,136.79999999999998,0.0,0.0,0.0
2018-04-30/2018-05-06,5,art,GO,1,123.27,1.0,0.0,1.0
2018-07-09/2018-07-15,7,art,GO,1,123.49,1.0,1.0,1.0
2017-05-22/2017-05-28,5,art,MG,1,138.36,0.0,0.0,0.0
2017-07-10/2017-07-16,7,art,MG,1,123.78999999999999,1.0,0.0,1.0
2017-08-21/2017-08-27,8,art,MG,1,70.53,1.0,1.0,1.0
2017-11-27/2017-12-03,11,art,MG,1,92.78,1.0,1.0,1.0
2018-04-02/2018-04-08,4,art,MG,1,137.41,1.0,1.0,1.0
2018-04-23/2018-04-29,4,art,MG,1,64.13,1.0,1.0,1.0
2018-05-07/2018-05-13,5,art,MG,3,259.31,1.0,1.0,1.0
2018-05-21/2018-05-27,5,art,MG,1,52.230000000000004,3.0,1.0,1.5
2018-06-11/2018-06-17,6,art,MG,1,123.4,1.0,3.0,1.5
2018-06-18/2018-06-24,6,art,MG,1,73.49,1.0,1.0,1.5
2018-06-25/2018-07-01,7,art,MG,1,60.5,1.0,1.0,1.5
2018-07-09/2018-07-15,7,art,MG,1,123.49,1.0,1.0,1.0
2018-07-16/2018-07-22,7,art,MG,1,123.49,1.0,1.0,1.0
2018-07-30/2018-08-05,8,art,MG,2,186.56,1.0,1.0,1.0
2018-08-06/2018-08-12,8,art,MG,1,70.49,2.0,1.0,1.25
2018-01-01/2018-01-07,1,art,MS,1,151.39000000000001,0.0,0.0,0.0
2018-07-30/2018-08-05,8,art,MT,1,97.42999999999999,0.0,0.0,0.0
2017-05-01/2017-05-07,5,art,PA,1,107.35000000000001,0.0,0.0,0.0
2018-07-16/2018-07-22,7,art,PA,1,142.97,1.0,0.0,1.0
2018-02-05/2018-02-11,2,art,PB,1,154.18,0.0,0.0,0.0
2018-02-19/2018-02-25,2,art,PE,1,144.22,0.0,0.0,0.0
2018-02-05/2018-02-11,2,art,PI,2,308.36,0.0,0.0,0.0
2018-01-15/2018-01-21,1,art,PR,1,161.46,0.0,0.0,0.0
2018-02-19/2018-02-25,2,art,PR,1,61.5,1.0,0.0,1.0
2018-04-16/2018-04-22,4,art,PR,1,103.13,1.0,1.0,1.0
2018-05-14/2018-05-20,5,art,PR,1,112.33,1.0,1.0,1.0
2018-06-11/2018-06-17,6,art,PR,2,176.92,1.0,1.0,1.0
2018-07-16/2018-07-22,7,art,PR,1,123.49,2.0,1.0,1.25
2018-08-06/2018-08-12,8,art,PR,1,98.13999999999999,1.0,2.0,1.25
2017-05-29/2017-06-04,5,art,RJ,1,84.49000000000001,0.0,0.0,0.0
2017-08-07/2017-08-13,8,art,RJ,1,126.53,1.0,0.0,1.0
2017-10-02/2017-10-08,10,art,RJ,2,262.04,1.0,1.0,1.0
2018-01-01/2018-01-07,1,art,RJ,1,151.39000000000001,2.0,1.0,1.3333333333333333
2018-01-08/2018-01-14,1,art,RJ,1,161.46,1.0,2.0,1.25
2018-01-22/2018-01-28,1,art,RJ,1,93.3,1.0,1.0,1.25
2018-01-29/2018-02-04,1,art,RJ,1,265.99,1.0,1.0,1.25
2018-02-05/2018-02-11,2,art,RJ,1,134.59,1.0,1.0,1.0
2018-02-26/2018-03-04,2,art,RJ,1,132.26,1.0,1.0,1.0
2018-03-19/2018-03-25,3,art,RJ,1,162.03,1.0,1.0,1.0
2018-04-02/2018-04-08,4,art,RJ,1,79.98,1.0,1.0,1.0
2018-04-09/2018-04-15,4,art,RJ,1,42.82,1.0,1.0,1.0
2018-04-16/2018-04-22,4,art,RJ,1,151.07,1.0,1.0,1.0
2018-04-23/2018-04-29,4,art,RJ,2,246.54,1.0,1.0,1.0
2018-04-30/2018-05-06,4,art,RJ,1,59.089999999999996,2.0,1.0,1.25
2018-04-30/2018-05-06,5,art,RJ,1,52.230000000000004,1.0,2.0,1.25
2018-05-07/2018-05-13,5,art,RJ,3,138.09,1.0,1.0,1.25
2018-05-14/2018-05-20,5,art,RJ,2,136.44,3.0,1.0,1.75
2018-05-28/2018-06-03,5,art,RJ,1,123.18,2.0,3.0,1.75
2018-05-28/2018-06-03,6,art,RJ,1,123.18,1.0,2.0,1.75
2018-06-11/2018-06-17,6,art,RJ,1,123.49,1.0,1.0,1.75
2018-06-25/2018-07-01,6,art,RJ,2,274.71999999999997,1.0,1.0,1.25
2018-07-02/2018-07-08,7,art,RJ,1,123.49,2.0,1.0,1.25
2018-07-09/2018-07-15,7,art,RJ,2,246.98,1.0,2.0,1.25
2018-07-30/2018-08-05,8,art,RJ,1,93.28,2.0,1.0,1.5
2018-04-16/2018-04-22,4,art,RN,1,137.1,0.0,0.0,0.0
2017-06-05/2017-06-11,6,art,RO,1,95.53,0.0,0.0,0.0
2018-04-30/2018-05-06,5,art,RO,1,157.24,1.0,0.0,1.0
2017-08-07/2017-08-13,8,art,RS,1,60.0,0.0,0.0,0.0
2017-09-18/2017-09-24,9,art,RS,1,66.25,1.0,0.0,1.0
2018-01-22/2018-01-28,1,art,RS,1,85.24,1.0,1.0,1.0
2018-03-19/2018-03-25,3,art,RS,1,37.730000000000004,1.0,1.0,1.0
2018-06-04/2018-06-10,6,art,RS,1,123.18,1.0,1.0,1.0
2018-06-11/2018-06-17,6,art,RS,1,113.41999999999999,1.0,1.0,1.0
2018-08-06/2018-08-12,8,art,RS,1,117.37,1.0,1.0,1.0
2018-08-13/2018-08-19,8,art,RS,1,117.37,1.0,1.0,1.0
2017-05-15/2017-05-21,5,art,SC,2,245.89000000000001,0.0,0.0,0.0
2018-03-19/2018-03-25,3,art,SC,1,79.98,2.0,0.0,2.0
2018-04-16/2018-04-22,4,art,SC,2,109.94999999999999,1.0,2.0,1.5
2018-04-23/2018-04-29,4,art,SC,1,123.27,2.0,1.0,1.6666666666666667
2017-03-20/2017-03-26,3,art,SP,1,43.56,0.0,0.0,0.0
2017-05-22/2017-05-28,5,art,SP,1,6726.66,1.0,0.0,1.0
2017-06-05/2017-06-11,6,art,SP,2,91.94,1.0,1.0,1.0
2017-06-12/2017-06-18,6,art,SP,1,97.88,2.0,1.0,1.3333333333333333
2017-07-03/2017-07-09,7,art,SP,1,51.95,1.0,2.0,1.25
2017-08-28/2017-09-03,8,art,SP,1,60.0,1.0,1.0,1.25
2017-09-04/2017-09-10,9,art,SP,1,317.85,1.0,1.0,1.25
2017-09-25/2017-10-01,9,art,SP,1,51.75,1.0,1.0,1.0
2017-12-11/2017-12-17,12,art,SP,1,18.82,1.0,1.0,1.0
2017-12-18/2017-12-24,12,art,SP,1,67.78,1.0,1.0,1.0
2018-01-01/2018-01-07,1,art,SP,1,144.29000000000002,1.0,1.0,1.0
2018-01-08/2018-01-14,1,art,SP,1,165.91000000000003,1.0,1.0,1.0
2018-01-15/2018-01-21,1,art,SP,8,1144.52,1.0,1.0,1.0
2018-01-29/2018-02-04,1,art,SP,2,339.26,8.0,1.0,2.75
2018-02-05/2018-02-11,2,art,SP,2,189.16,2.0,8.0,3.0
2018-02-12/2018-02-18,2,art,SP,1,125.16,2.0,2.0,3.25
2018-02-19/2018-02-25,2,art,SP,1,125.16,1.0,2.0,3.25
2018-03-05/2018-03-11,3,art,SP,1,140.38,1.0,1.0,1.5
2018-03-12/2018-03-18,3,art,SP,1,113.11000000000001,1.0,1.0,1.25
2018-03-19/2018-03-25,3,art,SP,1,29.04,1.0,1.0,1.0
2018-03-26/2018-04-01,3,art,SP,1,19.39,1.0,1.0,1.0
2018-04-02/2018-04-08,4,art,SP,3,331.75,1.0,1.0,1.0
2018-04-09/2018-04-15,4,art,SP,2,202.65999999999997,3.0,1.0,1.5
2018-04-16/2018-04-22,4,art,SP,1,91.88,2.0,3.0,1.75
2018-04-23/2018-04-29,4,art,SP,5,559.86,1.0,2.0,1.75
2018-04-30/2018-05-06,4,art,SP,1,112.02,5.0,1.0,2.75
2018-04-30/2018-05-06,5,art,SP,4,363.51,1.0,5.0,2.25
2018-05-07/2018-05-13,5,art,SP,3,264.77,4.0,1.0,2.75
2018-05-14/2018-05-20,5,art,SP,7,698.85,3.0,4.0,3.25
2018-05-21/2018-05-27,5,art,SP,1,55.37,7.0,3.0,3.75
2018-05-28/2018-06-03,6,art,SP,2,226.5,1.0,7.0,3.75
2018-06-04/2018-06-10,6,art,SP,1,111.69,2.0,1.0,3.25
2018-06-11/2018-06-17,6,art,SP,4,439.52,1.0,2.0,2.75
2018-06-18/2018-06-24,6,art,SP,5,506.64,4.0,1.0,2.0
2018-06-25/2018-07-01,6,art,SP,4,358.40999999999997,5.0,4.0,3.0
2018-07-02/2018-07-08,7,art,SP,3,274.84999999999997,4.0,5.0,3.5
2018-07-09/2018-07-15,7,art,SP,3,339.84,3.0,4.0,4.0
2018-07-23/2018-07-29,7,art,SP,1,81.5,3.0,3.0,3.75
2018-07-30/2018-08-05,7,art,SP,1,81.5,1.0,3.0,2.75
2018-07-30/2018-08-05,8,art,SP,3,244.5,1.0,1.0,2.0
2018-08-06/2018-08-12,8,art,SP,3,304.97,3.0,1.0,2.0
2018-08-13/2018-08-19,8,art,SP,1,81.71,3.0,3.0,2.0
2018-08-20/2018-08-26,8,art,SP,1,106.93,1.0,3.0,2.0
2018-08-27/2018-09-02,8,art,SP,1,106.93,1.0,1.0,2.0
2018-07-16/2018-07-22,7,arts_and_craftmanship,DF,1,151.70000000000002,0.0,0.0,0.0
2017-05-08/2017-05-14,5,arts_and_craftmanship,MG,1,29.659999999999997,0.0,0.0,0.0
2017-07-10/2017-07-16,7,arts_and_craftmanship,MG,1,145.56,1.0,0.0,1.0
2018-04-16/2018-04-22,4,arts_and_craftmanship,MG,1,34.22,1.0,1.0,1.0
2018-07-23/2018-07-29,7,arts_and_craftmanship,MG,1,77.5,1.0,1.0,1.0
2018-07-30/2018-08-05,8,arts_and_craftmanship,MG,1,33.69,1.0,1.0,1.0
2018-08-20/2018-08-26,8,arts_and_craftmanship,MG,1,306.72,1.0,1.0,1.0
2018-08-20/2018-08-26,8,arts_and_craftmanship,SC,1,314.32,0.0,0.0,0.0
2018-04-30/2018-05-06,5,arts_and_craftmanship,SP,1,101.05,0.0,0.0,0.0
2018-07-16/2018-07-22,7,arts_and_craftmanship,SP,2,166.54,1.0,0.0,1.0
2018-07-23/2018-07-29,7,arts_and_craftmanship,SP,6,349.86,2.0,1.0,1.5
2018-07-30/2018-08-05,7,arts_and_craftmanship,SP,1,59.0,6.0,2.0,3.0
2018-07-30/2018-08-05,8,arts_and_craftmanship,SP,1,25.39,1.0,6.0,2.5
2018-08-13/2018-08-19,8,arts_and_craftmanship,SP,3,305.24,1.0,1.0,2.5
2018-08-20/2018-08-26,8,arts_and_craftmanship,SP,2,83.69,3.0,1.0,2.75
2017-03-27/2017-04-02,3,audio,AL,1,99.6,0.0,0.0,0.0
2017-07-10/2017-07-16,7,audio,AL,1,266.92,1.0,0.0,1.0
2017-09-18/2017-09-24,9,audio,AL,1,110.42,1.0,1.0,1.0
2017-11-20/2017-11-26,11,audio,AL,1,36.05,1.0,1.0,1.0
2018-05-07/2018-05-13,5,audio,AL,1,162.29,1.0,1.0,1.0
2017-04-24/2017-04-30,4,audio,AM,1,114.53,0.0,0.0,0.0
2017-05-15/2017-05-21,5,audio,BA,1,117.93,0.0,0.0,0.0
2017-06-12/2017-06-18,6,audio,BA,1,106.06,1.0,0.0,1.0
2017-09-25/2017-10-01,9,audio,BA,1,137.18,1.0,1.0,1.0
2017-10-02/2017-10-08,10,audio,BA,1,35.69,1.0,1.0,1.0
2017-10-09/2017-10-15,10,audio,BA,1,40.69,1.0,1.0,1.0
2017-10-30/2017-11-05,11,audio,BA,1,36.69,1.0,1.0,1.0
2017-11-20/2017-11-26,11,audio,BA,1,94.71000000000001,1.0,1.0,1.0
2018-01-22/2018-01-28,1,audio,BA,1,36.69,1.0,1.0,1.0
2018-01-29/2018-02-04,1,audio,BA,1,105.56,1.0,1.0,1.0
2018-05-28/2018-06-03,5,audio,BA,2,648.77,1.0,1.0,1.0
2018-06-18/2018-06-24,6,audio,BA,1,31.96,2.0,1.0,1.25
2018-08-06/2018-08-12,8,audio,BA,1,151.82999999999998,1.0,2.0,1.25
2018-08-13/2018-08-19,8,audio,BA,1,151.82999999999998,1.0,1.0,1.25
2018-04-09/2018-04-15,4,audio,CE,1,540.1800000000001,0.0,0.0,0.0
2018-05-28/2018-06-03,6,audio,CE,1,152.82999999999998,1.0,0.0,1.0
2018-06-18/2018-06-24,6,audio,CE,1,96.32,1.0,1.0,1.0
2018-07-30/2018-08-05,7,audio,CE,1,257.44,1.0,1.0,1.0
2018-08-06/2018-08-12,8,audio,CE,1,33.94,1.0,1.0,1.0
2017-09-04/2017-09-10,9,audio,DF,1,95.31,0.0,0.0,0.0
2017-10-30/2017-11-05,10,audio,DF,1,85.99,1.0,0.0,1.0
2017-11-27/2017-12-03,11,audio,DF,1,34.0,1.0,1.0,1.0
2017-12-18/2017-12-24,12,audio,DF,1,74.16,1.0,1.0,1.0
2018-01-15/2018-01-21,1,audio,DF,1,205.07,1.0,1.0,1.0
2018-01-22/2018-01-28,1,audio,DF,1,145.57,1.0,1.0,1.0
2018-01-29/2018-02-04,1,audio,DF,1,41.53,1.0,1.0,1.0
2018-03-05/2018-03-11,3,audio,DF,1,60.28,1.0,1.0,1.0
2018-03-12/2018-03-18,3,audio,DF,2,227.22,1.0,1.0,1.0
2018-03-26/2018-04-01,3,audio,DF,1,521.37,2.0,1.0,1.25
2018-04-16/2018-04-22,4,audio,DF,1,30.130000000000003,1.0,2.0,1.25
2018-05-28/2018-06-03,6,audio,DF,1,607.98,1.0,1.0,1.25
2018-06-04/2018-06-10,6,audio,DF,1,30.130000000000003,1.0,1.0,1.25
2018-07-23/2018-07-29,7,audio,DF,1,133.57,1.0,1.0,1.0
2018-07-30/2018-08-05,8,audio,DF,1,30.130000000000003,1.0,1.0,1.0
2017-03-06/2017-03-12,3,audio,ES,1,95.25,0.0,0.0,0.0
2017-06-12/2017-06-18,6,audio,ES,1,103.37,1.0,0.0,1.0
2017-06-26/2017-07-02,6,audio,ES,2,375.91999999999996,1.0,1.0,1.0
2017-11-20/2017-11-26,11,audio,ES,1,29.0,2.0,1.0,1.3333333333333333
2018-01-29/2018-02-04,2,audio,ES,2,239.07,1.0,2.0,1.25
2018-03-19/2018-03-25,3,audio,ES,3,299.23,2.0,1.0,1.5
2018-03-26/2018-04-01,3,audio,ES,2,222.22,3.0,2.0,2.0
2018-04-09/2018-04-15,4,audio,ES,1,30.130000000000003,2.0,3.0,2.0
2018-06-18/2018-06-24,6,audio,ES,1,30.130000000000003,1.0,2.0,2.0
2017-03-13/2017-03-19,3,audio,GO,1,52.77,0.0,0.0,0.0
2017-09-18/2017-09-24,9,audio,GO,1,115.94,1.0,0.0,1.0
2017-10-23/2017-10-29,10,audio,GO,1,104.37,1.0,1.0,1.0
2018-02-12/2018-02-18,2,audio,GO,1,608.88,1.0,1.0,1.0
2018-02-26/2018-03-04,3,audio,GO,1,179.25,1.0,1.0,1.0
2018-03-05/2018-03-11,3,audio,GO,1,509.2,1.0,1.0,1.0
2018-03-26/2018-04-01,3,audio,GO,1,521.37,1.0,1.0,1.0
2017-05-15/2017-05-21,5,audio,MA,1,124.33000000000001,0.0,0.0,0.0
2017-12-25/2017-12-31,12,audio,MA,1,636.98,1.0,0.0,1.0
2018-06-18/2018-06-24,6,audio,MA,1,97.66,1.0,1.0,1.0
2017-02-13/2017-02-19,2,audio,MG,2,105.91,0.0,0.0,0.0
2017-03-06/2017-03-12,3,audio,MG,2,187.44,2.0,0.0,2.0
2017-04-03/2017-04-09,4,audio,MG,1,89.7,2.0,2.0,2.0
2017-05-01/2017-05-07,5,audio,MG,1,265.95,1.0,2.0,1.6666666666666667
2017-05-15/2017-05-21,5,audio,MG,1,144.56,1.0,1.0,1.5
2017-05-29/2017-06-04,5,audio,MG,1,103.37,1.0,1.0,1.25
2017-08-21/2017-08-27,8,audio,MG,1,103.37,1.0,1.0,1.0
2017-09-04/2017-09-10,9,audio,MG,1,104.37,1.0,1.0,1.0
2017-10-02/2017-10-08,10,audio,MG,1,30.0,1.0,1.0,1.0
2017-10-09/2017-10-15,10,audio,MG,1,139.52,1.0,1.0,1.0
2017-10-23/2017-10-29,10,audio,MG,1,34.0,1.0,1.0,1.0
2017-11-06/2017-11-12,11,audio,MG,1,104.37,1.0,1.0,1.0
2017-11-13/2017-11-19,11,audio,MG,2,244.99,1.0,1.0,1.0
2017-12-04/2017-12-10,12,audio,MG,1,65.0,2.0,1.0,1.25
2017-12-25/2017-12-31,12,audio,MG,1,91.18,1.0,2.0,1.25
2018-01-08/2018-01-14,1,audio,MG,1,205.07,1.0,1.0,1.25
2018-01-15/2018-01-21,1,audio,MG,1,35.0,1.0,1.0,1.25
2018-03-12/2018-03-18,3,audio,MG,1,509.2,1.0,1.0,1.0
2018-03-19/2018-03-25,3,audio,MG,2,642.14,1.0,1.0,1.0
2018-03-26/2018-04-01,3,audio,MG,1,521.37,2.0,1.0,1.25
2018-04-02/2018-04-08,4,audio,MG,3,503.79,1.0,2.0,1.25
2018-04-09/2018-04-15,4,audio,MG,1,521.37,3.0,1.0,1.75
2018-04-16/2018-04-22,4,audio,MG,1,521.37,1.0,3.0,1.75
2018-04-23/2018-04-29,4,audio,MG,1,133.35,1.0,1.0,1.5
2018-05-14/2018-05-20,5,audio,MG,1,30.130000000000003,1.0,1.0,1.5
2018-06-18/2018-06-24,6,audio,MG,1,30.130000000000003,1.0,1.0,1.0
2018-07-02/2018-07-08,7,audio,MG,1,621.28,1.0,1.0,1.0
2018-08-20/2018-08-26,8,audio,MG,1,30.130000000000003,1.0,1.0,1.0
2017-11-13/2017-11-19,11,audio,MS,1,206.99,0.0,0.0,0.0
2018-02-26/2018-03-04,2,audio,MT,1,192.67000000000002,0.0,0.0,0.0
2018-03-19/2018-03-25,3,audio,MT,1,491.98,1.0,0.0,1.0
2018-06-18/2018-06-24,6,audio,MT,1,36.96,1.0,1.0,1.0
2018-07-16/2018-07-22,7,audio,MT,1,36.96,1.0,1.0,1.0
2018-03-26/2018-04-01,3,audio,PA,1,608.67,0.0,0.0,0.0
2017-04-03/2017-04-09,4,audio,PB,1,103.55,0.0,0.0,0.0
2017-03-06/2017-03-12,3,audio,PE,1,70.53,0.0,0.0,0.0
2017-03-13/2017-03-19,3,audio,PE,1,217.59,1.0,0.0,1.0
2017-10-16/2017-10-22,10,audio,PE,1,156.09,1.0,1.0,1.0
2017-12-11/2017-12-17,12,audio,PE,1,98.23,1.0,1.0,1.0
2017-03-06/2017-03-12,3,audio,PI,1,217.59,0.0,0.0,0.0
2018-01-15/2018-01-21,1,audio,PI,1,54.05,1.0,0.0,1.0
2018-04-16/2018-04-22,4,audio,PI,1,37.75,1.0,1.0,1.0
2018-07-23/2018-07-29,7,audio,PI,1,37.75,1.0,1.0,1.0
2017-04-24/2017-04-30,4,audio,PR,1,144.98000000000002,0.0,0.0,0.0
2017-05-08/2017-05-14,5,audio,PR,1,93.3,1.0,0.0,1.0
2017-05-29/2017-06-04,5,audio,PR,1,160.21,1.0,1.0,1.0
2017-07-24/2017-07-30,7,audio,PR,1,45.0,1.0,1.0,1.0
2017-07-31/2017-08-06,8,audio,PR,1,44.0,1.0,1.0,1.0
2017-09-11/2017-09-17,9,audio,PR,1,145.56,1.0,1.0,1.0
2017-11-20/2017-11-26,11,audio,PR,1,34.0,1.0,1.0,1.0
2018-01-08/2018-01-14,1,audio,PR,2,206.74,1.0,1.0,1.0
2018-02-19/2018-02-25,2,audio,PR,1,190.98,2.0,1.0,1.25
2018-03-19/2018-03-25,3,audio,PR,1,612.01,1.0,2.0,1.25
2018-04-16/2018-04-22,4,audio,PR,1,521.37,1.0,1.0,1.25
2018-04-23/2018-04-29,4,audio,PR,1,521.37,1.0,1.0,1.25
2018-05-07/2018-05-13,5,audio,PR,1,34.13,1.0,1.0,1.0
2018-05-14/2018-05-20,5,audio,PR,1,73.27,1.0,1.0,1.0
2018-07-16/2018-07-22,7,audio,PR,1,30.130000000000003,1.0,1.0,1.0
2018-07-30/2018-08-05,8,audio,PR,1,161.41,1.0,1.0,1.0
2018-08-20/2018-08-26,8,audio,PR,1,145.99,1.0,1.0,1.0
2016-10-03/2016-10-09,10,audio,RJ,1,147.08,0.0,0.0,0.0
2017-01-30/2017-02-05,2,audio,RJ,1,44.01,1.0,0.0,1.0
2017-03-06/2017-03-12,3,audio,RJ,1,79.57,1.0,1.0,1.0
2017-05-22/2017-05-28,5,audio,RJ,1,95.31,1.0,1.0,1.0
2017-06-12/2017-06-18,6,audio,RJ,1,285.64,1.0,1.0,1.0
2017-08-14/2017-08-20,8,audio,RJ,2,740.8199999999999,1.0,1.0,1.0
2017-10-09/2017-10-15,10,audio,RJ,2,216.71,2.0,1.0,1.25
2017-10-23/2017-10-29,10,audio,RJ,4,519.72,2.0,2.0,1.5
2017-11-06/2017-11-12,11,audio,RJ,1,206.99,4.0,2.0,2.25
2017-11-13/2017-11-19,11,audio,RJ,2,413.98,1.0,4.0,2.25
2017-11-20/2017-11-26,11,audio,RJ,1,95.31,2.0,1.0,2.25
2017-11-27/2017-12-03,11,audio,RJ,3,423.27000000000004,1.0,2.0,2.0
2017-12-11/2017-12-17,12,audio,RJ,2,269.28,3.0,1.0,1.75
2018-01-01/2018-01-07,1,audio,RJ,1,270.94,2.0,3.0,2.0
2018-01-22/2018-01-28,1,audio,RJ,1,205.07,1.0,2.0,1.75
2018-01-29/2018-02-04,1,audio,RJ,1,205.07,1.0,1.0,1.75
2018-01-29/2018-02-04,2,audio,RJ,1,617.9300000000001,1.0,1.0,1.25
2018-02-26/2018-03-04,2,audio,RJ,2,381.96,1.0,1.0,1.0
2018-02-26/2018-03-04,3,audio,RJ,1,190.98,2.0,1.0,1.25
2018-03-05/2018-03-11,3,audio,RJ,1,194.11,1.0,2.0,1.25
2018-03-12/2018-03-18,3,audio,RJ,1,192.09,1.0,1.0,1.25
2018-03-19/2018-03-25,3,audio,RJ,1,488.15,1.0,1.0,1.25
2018-03-26/2018-04-01,3,audio,RJ,2,551.5,1.0,1.0,1.0
2018-04-02/2018-04-08,4,audio,RJ,1,30.130000000000003,2.0,1.0,1.25
2018-04-09/2018-04-15,4,audio,RJ,2,1028.08,1.0,2.0,1.25
2018-04-23/2018-04-29,4,audio,RJ,2,108.39999999999999,2.0,1.0,1.5
2018-05-14/2018-05-20,5,audio,RJ,3,133.53,2.0,2.0,1.75
2018-06-11/2018-06-17,6,audio,RJ,1,75.18,3.0,2.0,2.0
2018-06-18/2018-06-24,6,audio,RJ,1,33.13,1.0,3.0,2.0
2018-06-25/2018-07-01,6,audio,RJ,2,60.260000000000005,1.0,1.0,1.75
2018-07-16/2018-07-22,7,audio,RJ,3,636.64,2.0,1.0,1.75
2018-07-23/2018-07-29,7,audio,RJ,1,238.63,3.0,2.0,1.75
2018-08-06/2018-08-12,8,audio,RJ,1,571.95,1.0,3.0,1.75
2018-08-13/2018-08-19,8,audio,RJ,2,296.0,1.0,1.0,1.75
2018-08-20/2018-08-26,8,audio,RJ,5,284.49,2.0,1.0,1.75
2018-01-08/2018-01-14,1,audio,RN,1,224.12,0.0,0.0,0.0
2017-02-20/2017-02-26,2,audio,RS,1,36.19,0.0,0.0,0.0
2017-02-27/2017-03-05,2,audio,RS,1,61.739999999999995,1.0,0.0,1.0
2017-05-08/2017-05-14,5,audio,RS,1,105.28,1.0,1.0,1.0
2017-05-15/2017-05-21,5,audio,RS,1,94.3,1.0,1.0,1.0
2017-06-05/2017-06-11,6,audio,RS,1,286.64,1.0,1.0,1.0
2017-06-12/2017-06-18,6,audio,RS,1,104.37,1.0,1.0,1.0
2017-10-16/2017-10-22,10,audio,RS,2,318.42,1.0,1.0,1.0
2017-11-20/2017-11-26,11,audio,RS,4,300.99,2.0,1.0,1.25
2018-03-12/2018-03-18,3,audio,RS,1,488.15,4.0,2.0,2.0
2018-04-30/2018-05-06,5,audio,RS,1,33.13,1.0,4.0,2.0
2018-06-18/2018-06-24,6,audio,RS,1,608.2,1.0,1.0,2.0
2018-07-16/2018-07-22,7,audio,RS,1,75.4,1.0,1.0,1.75
2017-04-24/2017-04-30,4,audio,SC,1,93.31,0.0,0.0,0.0
2017-05-08/2017-05-14,5,audio,SC,1,104.28,1.0,0.0,1.0
2017-07-31/2017-08-06,8,audio,SC,1,64.0,1.0,1.0,1.0
2017-09-04/2017-09-10,9,audio,SC,1,247.36,1.0,1.0,1.0
2017-11-27/2017-12-03,11,audio,SC,1,206.99,1.0,1.0,1.0
2017-12-25/2017-12-31,12,audio,SC,1,617.9300000000001,1.0,1.0,1.0
2018-01-22/2018-01-28,1,audio,SC,1,83.22,1.0,1.0,1.0
2018-03-05/2018-03-11,3,audio,SC,1,194.11,1.0,1.0,1.0
2018-05-07/2018-05-13,5,audio,SC,1,87.09,1.0,1.0,1.0
2018-06-25/2018-07-01,6,audio,SC,1,73.38,1.0,1.0,1.0
2016-10-10/2016-10-16,10,audio,SP,1,35.95,0.0,0.0,0.0
2017-03-06/2017-03-12,3,audio,SP,2,161.3,1.0,0.0,1.0
2017-03-20/2017-03-26,3,audio,SP,1,45.95,2.0,1.0,1.5
2017-03-27/2017-04-02,3,audio,SP,2,139.81,1.0,2.0,1.3333333333333333
2017-04-10/2017-04-16,4,audio,SP,2,202.28,2.0,1.0,1.5
2017-04-17/2017-04-23,4,audio,SP,2,153.32,2.0,2.0,1.75
2017-04-24/2017-04-30,4,audio,SP,2,202.28,2.0,2.0,1.75
2017-05-01/2017-05-07,5,audio,SP,2,361.03,2.0,2.0,2.0
2017-05-15/2017-05-21,5,audio,SP,2,186.51999999999998,2.0,2.0,2.0
2017-05-22/2017-05-28,5,audio,SP,2,376.82,2.0,2.0,2.0
2017-06-05/2017-06-11,6,audio,SP,1,82.78,2.0,2.0,2.0
2017-06-12/2017-06-18,6,audio,SP,1,279.7,1.0,2.0,1.75
2017-06-19/2017-06-25,6,audio,SP,1,96.88,1.0,1.0,1.5
